Peanut Butter Milk Stout,5,42,Stout - Milk / Sweet,"Becoming a cult classic in Nashville the PBMS is a full bodied velvety smooth Milk Stout After fermentation is complete we add peanut butter flavor to the beer Giving just enough of that recognizable peanut butter flavor and aroma but still maintaing a delicious approachable Milk Stout ",https://untappd.akamaized.net/site/beer_logos/beer-970641_a2418_sm.jpeg,TailGate Brewery,Micro Brewery,Nashville,TN,36.12,-86.9198,https://untappd.akamaized.net/site/brewery_logos/brewery-1232_711ab.jpeg,http://tailgatebeer.com/
Hinterland Luna Coffee Stout,5.8,32,Stout - Coffee,"Luna Coffee Stout pours pitch black with hues deep mahogany The two finger fluffy tan head recedes slowly leaving a nice full lace for a very impressive look With a solid yet not overpowering aroma of coffee you can still smell a hint of chocolate The bold rich taste of creamy coffee doesnt overwhelm the rest of the flavors leaving a hint of chocolate to finish On a cold winter night you couldnt ask for a cold beer to warm you up",https://untappd.akamaized.net/site/beer_logos/beer-21978_94b97_sm.jpeg,Hinterland Brewery,Micro Brewery,Green Bay,WI,44.5191,-88.0196,https://untappd.akamaized.net/site/brewery_logos/brewery-GreenBayBrewingCompany_608.jpeg,http://www.hinterlandbeer.com/
Imperial Stout,10.2,100,Stout - Imperial / Double,"Moa Imperial Stout is a very strong upfront and rich beer hopped to over 100 IBUs Aged with French oak this beer not only displays coffee mocha and smoked cedar characters but also some sweet and savoury notes unique to Moa Imperial Stout A great beer to cellar and age",https://untappd.akamaized.net/site/beer_logos/beer-31548_b93eb_sm.jpeg,Moa Brewing Company,Micro Brewery,Blenheim,Marlborough,-41.5047,173.878,https://untappd.akamaized.net/site/brewery_logos/brewery-1857_009da.jpeg,http://www.moabeer.com
Broad Axe Stout,5,0,Stout - Oatmeal,"A thick creamy head sits atop the opaque blackness of this Oatmeal stout Roasted chocolate and coffee notes make this beer a great treat!n",https://untappd.akamaized.net/site/beer_logos/beer-BroadAxeStout_165.jpeg,Granite City Food & Brewery,Micro Brewery,Minneapolis,MN,44.9738,-93.3509,https://untappd.akamaized.net/site/brewery_logos/brewery-GraniteCityFoodBrewery_8502.jpeg,http://www.gcfb.net/
Uncommon Stout,6.4,31,Stout - Coffee,"This unique stout is our top-selling beer We infuse our Oatmeal Stout with some of the countrys best coffee to make this award-winning medium-bodied ale Draft and bottle onlyrn",https://untappd.akamaized.net/site/beer_logos/beer-23448_0dddc_sm.jpeg,Bent River Brewing Company,Micro Brewery,Moline,IL,41.5059,-90.517,https://untappd.akamaized.net/site/brewery_logos/brewery-102_59957.jpeg,http://www.bentriverbrewing.com
Oatmeal Milk Stout,6.7,0,Stout - Milk / Sweet,"A velvety smooth Stout brewed with oats and milk sugar that create a creamy finish over a dark malt base  67 abv Available November - February",https://untappd.akamaized.net/site/beer_logos/beer-15576_91aff_sm.jpeg,River Horse Brewing Co.,Micro Brewery,Ewing,NJ,40.2764,-74.796,https://untappd.akamaized.net/site/brewery_logos/brewery-1058_01138.jpeg,http://www.riverhorse.com/
Blackbeard's Breakfast,10,40,Porter - Imperial / Double,"Blackbeards Breakfast is a robust porter with a new world twist Aged in bourbon barrels and brewed with Chesapeake Bay Roasting Companys Dark Sumatra coffee this porter is flavorful and complex Featuring unique English malts this brew will have strong notes of caramel and a slight nut character Paired with bourbon notes and the sumptuous Sumatran Coffee Blackbeards breakfast will please coffee and beer connoisseurs alike",https://untappd.akamaized.net/site/beer_logos/beer-944077_708d7_sm.jpeg,Heavy Seas Beer,Regional Brewery,Baltimore,MD,39.2308,-76.6751,https://untappd.akamaized.net/site/brewery_logos/brewery-385_4c3de.jpeg,http://www.hsbeer.com/
3 Bean Stout,13,30,Stout - Imperial / Double,"Tonka Vanilla and Cocoa beans all do their part in making this a truly complex and unique stout while delivering the dark quality you’ve come to expect from Lervig Plant the magic beans!rnrn",https://untappd.akamaized.net/site/beer_logos/beer-1145082_3f6ca_sm.jpeg,LERVIG,Micro Brewery,4016 Stavanger,,58.9457,5.74581,https://untappd.akamaized.net/site/brewery_logos/brewery-6826_d3c95.jpeg,http://www.lervig.no/en
Old Viscosity,10,85,Stout - American Imperial / Double,"An enormously rich and satisfying beer Old Viscosity begins with a malty nose with caramel and chocolate overtones An incredibly rich beer with substantial malty notes Old Viscosity finishes with a dry sweet Dark Chocolate bitterness",https://untappd.akamaized.net/site/beer_logos/beer-PortBrewingOldViscosity.jpg,Port Brewing Company,Micro Brewery,San Marcos,CA,33.1416,-117.149,https://untappd.akamaized.net/site/brewery_logos/brewery-portbrewingcompany_1009.jpeg,http://www.portbrewing.com/
French Toast Stout,8.8,25,Stout - American Imperial / Double,"Creative minds are everywhere at Wicked Weed This beer is the result of our first employee beer idea contest Alanna and Holly came up with this idea and helped brew the beer Brewed to embody every aspect of French Toast we used maple syrup cinnamon and vanilla to create a beer suitable for the breakfast or dinner table",https://untappd.akamaized.net/site/beer_logos/beer-600209_c8d13_sm.jpeg,Wicked Weed Brewing,Macro Brewery,Asheville,NC,35.5917,-82.5511,https://untappd.akamaized.net/site/brewery_logos/brewery-37851_9da88.jpeg,http://www.wickedweedbrewing.com
Pugsley Signature Series: Smashed Blueberry,9,0,Fruit Beer,"This beer is a hybrid between a Porter and a Scotch Ale and has a rich mouth feel and a body of complex intensity Upfront there are distinct flavors of coffee and chocolate beautifully accentuated by the aroma of fresh blueberries The finish features a delicate balance of sweet fruit and dry hops This beer pairs well with glazed duck ribs barbeque chocolate and blueberry deserts To fully experience all the flavors Smashed Blueberry is best drunk at 55 degrees Fahrenheit ",https://untappd.akamaized.net/site/beer_logos/beer-55247_71f39_sm.jpeg,Shipyard Brewing Company,Regional Brewery,Portland,ME,43.662,-70.2486,https://untappd.akamaized.net/site/brewery_logos/brewery-2392_61c4f.jpeg,http://www.shipyard.com/
Nitro Series: Pumpkin Spice Latte,5.5,11,Pumpkin / Yam Beer,"Nitro Pumpkin Spice Latte is a stout made with dark roasted malts and carefully roasted cold pressed coffee beans Vanilla cinnamon nutmeg and cloves delicately complement the taste of rich pumpkin These well-balanced fall flavors presented with the velvety texture of nitrogen create a truly distinctive and delicious beer",https://untappd.akamaized.net/site/beer_logos/beer-1687584_9f081_sm.jpeg,Breckenridge Brewery,Micro Brewery,Littleton,CO,39.5943,-105.025,https://untappd.akamaized.net/site/brewery_logos/brewery-236_64a60.jpeg,http://www.breckbrew.com
Goliat,10.1,59,Stout - Imperial / Double,"Imperial stout brewed with coffee and raw cane sugar",https://untappd.akamaized.net/site/beer_logos/beer-142770_738c2_sm.jpeg,To Øl,Contract Brewery,København N,,55.6887,12.5578,https://untappd.akamaized.net/site/brewery_logos/brewery-2241_7e0fb.jpeg,https://www.to-ol.dk
Black,17.5,0,Stout - Imperial / Double,"The strongest beer in Scandinavia This imperial stout is the craziest wildest strongest beer from Mikkeller to this date Not for sissies",https://untappd.akamaized.net/site/beer_logos/beer-70959_876b2_sm.jpeg,Mikkeller,Micro Brewery,Copenhagen,,55.6731,12.5589,https://untappd.akamaized.net/site/brewery_logos/brewery-2813_649c4.jpeg,http://www.mikkeller.dk
Cashmere Hammer,6.5,29,Stout - American,"Cashmere Hammer drinks like the best darn milkshake you’ve ever had It’s rich creamy packed with chocolatey goodness and an earthy spice that can only come from rye malt And as if that isn’t rare enough this beer is nitrogenated something shockingly few breweries in the country can do in a bottle We spent 18 months in research and development building our double-secret bottling line to get that smooth velvety mouthfeel that only nitrogen can impart",https://untappd.akamaized.net/site/beer_logos/beer-602114_e638d_sm.jpeg,3 Sheeps Brewing Company,Micro Brewery,Sheboygan,WI,43.7596,-87.7218,https://untappd.akamaized.net/site/brewery_logos/brewery-27118_10938.jpeg,http://www.3sheepsbrewing.com
Black,6,35,Dark Ale,"Brewed to be smooth chocolatey semi-roasted ale that bridges the islands of porter and stout And if you aren’t a fan of bridges there’s always the canoe This Black Ale drinks likena porter but is opaque like a stout Brewed with a generous amount of oats to round out the flavor",https://untappd.akamaized.net/site/beer_logos/beer-342504_765a8_sm.jpeg,Bent Paddle Brewing Co.,Regional Brewery,Duluth,MN,46.7685,-92.1207,https://untappd.akamaized.net/site/brewery_logos/brewery-bentpaddlebrewingco_60721.jpeg,http://www.bentpaddlebrewing.com
Siracusa Nera,10,60,Stout - Imperial / Double,"Combining a roasty Imperial Stout with jammy Syrah wine notes this beer is bold and complex Notes of coffee dark chocolate and anise from a blend of roasted malts meld with flavors of plums cherries and stewed fruits from Syrah grape must in this jet black stout Aged on American oak to add some light toasty vanilla to the mix",https://untappd.akamaized.net/site/beer_logos/beer-1666054_8daf1_sm.jpeg,Dogfish Head Craft Brewery,Regional Brewery,Milton,DE,38.7776,-75.3099,https://untappd.akamaized.net/site/brewery_logos/brewery-459_7c86a.jpeg,http://www.dogfish.com/
Dark Age,12,55,Stout - Russian Imperial,"Humanity’s path out of the Dark Age is one without end This path carries us away from the mystical to the measurable from the magical to the mathematical and is a meticulous tale of progress from madness to method Yet we still find wonder in the Magic and the extraordinary potential in the Mystery Out of this yearning for the old ways Dark Age Imperial Stout emerges from the whisky barrel it’s dark malt complexity and bold yet balanced sweetness softened by its mystical evolution in oaknThere are few things pair together better than bourbon and beer Brewed with local honey and brown sugar this imperial stout spent upwards of 9 months soaking up rich flavors of bourbon while aging in oak barrels With huge chocolate flavors playing together with the complexity of bourbon and a warming finish this beer is a great night capper",https://untappd.akamaized.net/site/beer_logos/beer-286139_806a2_sm.jpeg,Wicked Weed Brewing,Macro Brewery,Asheville,NC,35.5917,-82.5511,https://untappd.akamaized.net/site/brewery_logos/brewery-37851_9da88.jpeg,http://www.wickedweedbrewing.com
Carton of Milk,4,26,Stout - Milk / Sweet,"The key to a sessionable beer is the way it evolves over time well spent  Here we took an extremely dark malt bill and dulled its edges with the addition of lactose and nitro conditioning then we wafted black currant notes of Bullion hops through the middle  Nuanced to keep it an interesting part of a gathering while neither dominating nor being inconsequential to banter  Drink Carton Of Milk because it does a session good",https://untappd.akamaized.net/site/beer_logos/beer-97302_fb586_sm.jpeg,Carton Brewing Company,Micro Brewery,Atlantic Highlands,NJ,40.4118,-74.0382,https://untappd.akamaized.net/site/brewery_logos/brewery-CartonBrewingCompany_9558.jpeg,http://www.cartonbrewing.com
I'll Have What She's Having,9.4,87,Stout - Imperial / Double,"Heavy hazelnut and chocolate aromas give way to a smoothndecadent and down right delicious stout Each flavor is balancednperfectly with our hand selected specialty malts Keep yourselfnwarm this February with a glass of heaven",https://untappd.akamaized.net/site/beer_logos/beer-896549_2fa36_sm.jpeg,Evil Genius Beer Company,Micro Brewery,Philadelphia,PA,39.9757,-75.1342,https://untappd.akamaized.net/site/brewery_logos/brewery-evilgeniusbeercompany_16170.jpeg,http://www.evilgeniusbeer.com
Convict Hill,8,55,Stout - Oatmeal,"Convict Hill Stout pours a deep obsidian color with a thick creamy head Flaked oats create a rich creamy body that tempers the bitter roasted barley flavors of this robust heady ale The name Convict Hill Stout was inspired by Convict Hill in southwest Austin where limestone was quarried for the Texas capitol buildingnnMalt 2 Row Roasted Barley Chocolate Flaked OatsnnHops Nugget nnYeast American Ale Chico",https://untappd.akamaized.net/site/beer_logos/beer-12553_d5cf5_sm.jpeg,Independence Brewing Co.,Regional Brewery,Austin,TX,30.2131,-97.7358,https://untappd.akamaized.net/site/brewery_logos/brewery-2252_bb773.jpeg,http://www.independencebrewing.com
Dark Star,8,50,Stout - Imperial Oatmeal,"Roasty chocolate tones swirled with oatmeal smoothness and dark as the night The Dark Star crashes pouring its light into ashes so follow as the Lady of Velvet recedes in the nights of goodbye This one is too smooth … and at 80 ABV dangerous",https://untappd.akamaized.net/site/beer_logos/beer-27277_dd39d_sm.jpeg,Fremont Brewing,Regional Brewery,Seattle,WA,47.6488,-122.344,https://untappd.akamaized.net/site/brewery_logos/brewery-FremontBrewingCompany_1508.jpeg,http://www.fremontbrewing.com
Imperial Stout,11,63,Stout - Imperial / Double,"Like India Pale Ale the classic Imperial Stouts were originally brewed with high levels of alcohol and hops to withstand the rigors of a long sea journey not to India but to Imperial Russia and the Baltic States Our version is an over-the-top riff on the style with a huge grain bill featuring several kinds of malted barley wheat rye oats and spelt Robust grain and coffee flavors are counterbalanced by date and plum notes from the Belgian yeast To add extra complexity and depth this Imperial Stout is made up of a blend of freshly brewed beer and several barrel-aged beers carefully balanced Za Vas!",https://untappd.akamaized.net/site/beer_logos/beer-20854_12cc0_sm.jpeg,Boulevard Brewing Co.,Regional Brewery,Kansas City,MO,39.0812,-94.5954,https://untappd.akamaized.net/site/brewery_logos/brewery-1514_2003e.jpeg,http://www.boulevard.com/
Three Blind Mice,5.5,24,Brown Ale - American,"Mother’s beautiful brown beer is medium-bodied with caramel toffee and subtle chocolate malt flavors— all balanced by moderate hop notes and a clean dry finish",https://untappd.akamaized.net/site/beer_logos/beer-48078_5475d_sm.jpeg,Mother's Brewing Company,Micro Brewery,Springfield,MO,37.2075,-93.2994,https://untappd.akamaized.net/site/brewery_logos/brewery-MothersBrewingCompany_7973.jpeg,http://mothersbrewing.com
Otra Vez,4.5,5,Sour - Gose,"In California where temperatures often top triple digits perfecting the warm weather beer is a priority We happened upon a sweet-tangy blend of native-grown prickly pear cactus and grapefruit combined with the zing of a traditional gose for a vicious but delicious twist on the stodgy summer sippersnnOtra Vez is a tangy twist on the nearly extinct gose style It combines the zip of prickly pear cactus with a hint of grapefruit for a bright and refreshing finish",https://untappd.akamaized.net/site/beer_logos/beer-1211126_86c2e_sm.jpeg,Sierra Nevada Brewing Co.,Regional Brewery,Chico,CA,39.7242,-121.815,https://untappd.akamaized.net/site/brewery_logos/brewery-1142_ddcfe.jpeg,http://www.sierranevada.com/
SeaQuench Ale,4.9,10,Sour - Gose,"SeaQuench Ale is a session sour mash-up of a crisp Kolsch a salty Gose and a tart Berliner Weiss brewed in sequence with black limes sour lime juice and sea salt to make this the most thirst-quenching beer Dogfish Head has ever brewed",https://untappd.akamaized.net/site/beer_logos/beer-1452078_33a60_sm.jpeg,Dogfish Head Craft Brewery,Regional Brewery,Milton,DE,38.7776,-75.3099,https://untappd.akamaized.net/site/brewery_logos/brewery-459_7c86a.jpeg,http://www.dogfish.com/
Sofie,6.5,20,Saison / Farmhouse Ale,"Fermented with wild yeasts a blend of 80 Belgian Style Saison and 20 Belgian Style Saison aged in wine barrels with citrus peel Sofie is a tart dry sparkling ale A subtle spicy white pepper note a hint of citrus from the orange peel and a creamy vanilla finish make Sofie an intriguing choice for Champagne drinkers and beer drinkers who are fond of Belgian Saisons",https://untappd.akamaized.net/site/beer_logos/beer-6807_c6456_sm.jpeg,Goose Island Beer Co.,Macro Brewery,Chicago,IL,41.8871,-87.6721,https://untappd.akamaized.net/site/brewery_logos/brewery-2898_7ee53.jpeg,http://www.gooseisland.com/
Rodenbach Grand Cru,6,35,Sour - Flanders Red Ale,"This is an aged Belgian red ale which is ‘ripened quietly in oak barrels for two years’ according to the label It has an extremely pungent aroma of rich grapey fruit with acidic notes very much like a slightly sour red wine or possibly a gueuze In the mouth it is slightly sweet extremely acidic and fruity with grapes and even cherries discernible and very lively Despite the sweetness it is not at all cloying even thin with little or no trace of malt Finish is sharp and fruity",https://untappd.akamaized.net/site/beer_logos/beer-_8021_sm_370bdbbdf123bfa39afb098ef7684d.jpeg,Brouwerij Rodenbach,Micro Brewery,Roeselare,West-Vlaanderen,50.946,3.1381,https://untappd.akamaized.net/site/brewery_logos/brewery-291_86d0e.jpeg,http://www.rodenbach.be
Snapshot,5,13,Pale Wheat Ale - American,"Snap! You just captured an unfiltered wheat beer full of refreshment and a flash of tart at the finish Smile-inducing aromas of citrus hops jump from the nose accompanied by the sweetness of coriander and grains of paradise Brewed with wheat and pale malt Snapshot pours a hazy lemon-yellow with bright-white lacing But the real enticement is the snap of tart New Belgium’s affinity for sour beers led to the in-process blending of lactobacillus to pucker up Snapshot’s base An extra step to acidify and beautify and get this beer ready for its close up",https://untappd.akamaized.net/site/beer_logos/beer-_493638_sm_199e598b2f8f678aa1a1e777766656.jpeg,New Belgium Brewing Company,Regional Brewery,Fort Collins,CO,40.5934,-105.067,https://untappd.akamaized.net/site/brewery_logos/brewery-905_2ddc7.jpeg,http://www.newbelgium.com
Festina Pêche,4.5,8,Sour - Berliner Weisse,"A refreshing neo-Berliner Weisse Festina Pêche is available during the sweaty monthsrnrnSadly there are only a few breweries left in Berlin still brewing the Berliner Weisse style which is characterized by its intense tartness some say sour There were once over 70 breweries in Berlin alone making this beer!rnrnIn addition to fermentation with an ale yeast Berliner Weisse is traditionally fermented with lactic cultures to produce its acidic or green apple-like character Served as an apertif or summertime quencher Festina is delicately hopped and has a pale straw color To soften the intense sourness Berliner Weisse is traditionally served with a dash of essence of woodruff or raspberry syruprnrnIn Festina Pêche since the natural peach sugars are eaten by the yeast the fruit complexity is woven into both the aroma and the taste of the beer so there is no need to doctor it with woodruff or raspberry syrup Just open and enjoy!",https://untappd.akamaized.net/site/beer_logos/beer-3963_79676_sm.jpeg,Dogfish Head Craft Brewery,Regional Brewery,Milton,DE,38.7776,-75.3099,https://untappd.akamaized.net/site/brewery_logos/brewery-459_7c86a.jpeg,http://www.dogfish.com/
Aunt Sally,5.7,33,Sour - Ale,"A Unique Dry-Hopped Sweet Tart Sour Mash Ale We soured the wort on the Hot Side with Lactobacillus for a few days and then brewed up this smooth and hoppy sour It tastes like a big bowl of fruity candy or some chewable flavored vitamins but whats the difference Its sweet tart and sassy just like the tasty cherry pie that your favorite aunt makes For all the Aunt Sallys out there You know who you are",https://untappd.akamaized.net/site/beer_logos/beer-1388167_460df_sm.jpeg,Lagunitas Brewing Company,Macro Brewery,Petaluma,CA,38.2724,-122.662,https://untappd.akamaized.net/site/brewery_logos/brewery-765_b53eb.jpeg,http://www.LAGUNITAS.com/
The Kimmie, The Yink and The Holy Gose Ale,4.2,12,Sour - Gose,"With a bright golden color and tight creamy head the earthy wood undertones in this beer develop into a light mineral aroma with a hint of lemon zest and tropical fruit An initial refreshing tartness gives way to a subtle fullness with flavors of guava and peach followed by a slight sea salt dryness and lemon sourness The finish is dry effervescent and lemon tangy reminiscent of a fresh sea breeze",https://untappd.akamaized.net/site/beer_logos/beer-468518_28ffe_sm.jpeg,Anderson Valley Brewing Company,Regional Brewery,Boonville,CA,39.0005,-123.356,https://untappd.akamaized.net/site/brewery_logos/brewery-AndersonValleyBrewingCompany_3880.jpeg,http://www.avbc.com
Cuvée des Jacobins Rouge,5.5,11,Sour - Flanders Red Ale,"Cuvée des Jacobins Rouge is a Flemish Sour Ale red in color with a beguiling balance of malty sweetness and acidic sharpness It is made from spontaneously fermented and barrel-aged beer of at least 18 months in age The beer is cooled overnight in a large shallow metal vessel called a coolship and then fermented and aged in large oak foudres which are made in France and assembled on-site at Bockor",https://untappd.akamaized.net/site/beer_logos/beer-CuveeDesJacobinsRouge_6860.jpeg,Brouwerij Omer Vander Ghinste,Micro Brewery,Bellegem,West-Vlaanderen,50.7771,3.27887,https://untappd.akamaized.net/site/brewery_logos/brewery-5213_890da.jpeg,http://www.omervanderghinste.be
Sour Monkey,9.5,25,American Wild Ale,"Sour Brettanomyces TripelrnThis electrifying transformation of our famed Golden Monkey may just blow your mind Tastefully twisted to offer nuances of sweet fruit and a sharp tang of tartness this exhilarating combinations of flavors makes this brew a monkey all it’s own C’mon respect the monkey and Taste Victory!",https://untappd.akamaized.net/site/beer_logos/beer-1046722_44e32_sm.jpeg,Victory Brewing Company,Regional Brewery,Downingtown,PA,40.0061,-75.6942,https://untappd.akamaized.net/site/brewery_logos/brewery-1326_6ca88.jpeg,http://victorybeer.com/
Petrus Aged Pale,7.3,24,Sour - Ale,"Petrus Aged Pale is a 100 uncut beer from our oak foeders and aged for 24 months Michael Jackson the beer hunter chose the name in the late 1990s and he was the first to sell it in his beer clubs Today it is still the reference for SOUR beers in the US Petrus Aged Pale has won multiple gold medals in beer competitions worldwide Moreover ever since the start of the brewery Petrus Aged Pale is used as a blending beer to give other beers fresh and slightly sour flavours and aromas Cheers!",https://untappd.akamaized.net/site/beer_logos/beer-2018_5e6d4_sm.jpeg,Brouwerij De Brabandere,Micro Brewery,Bavikhove,West-Vlaanderen,50.8629,3.2989,https://untappd.akamaized.net/site/brewery_logos/brewery-brouwerijdebrabanderebavik_4571.jpeg,http://www.brouwerijdebrabandere.be/
Agave Wheat,4.4,13,Pale Wheat Ale - American,"Agave complements the refreshingly light quality of our wheat and adds a subtle note of flavor that expands this beer’s uplifting taste profile It is familiar yet creative",https://untappd.akamaized.net/site/beer_logos/beer-6106_8938b_sm.jpeg,Breckenridge Brewery,Micro Brewery,Littleton,CO,39.5943,-105.025,https://untappd.akamaized.net/site/brewery_logos/brewery-236_64a60.jpeg,http://www.breckbrew.com
Monk's Café Flemish Sour Ale,5.5,0,Sour - Flanders Oud Bruin,"Thats right our own private label brewed for us by the family-owned Van Steenberge brewery just outside Ghent Belgium Medium body red color somewhat fruity nose malt flavor with a slight lactic taste Great Stuff! A real thirst quencher and palate cleanserrn",https://untappd.akamaized.net/site/beer_logos/beer-MonksCafeFlemishSourRedAle_21927.jpeg,Brouwerij Van Steenberge,Micro Brewery,Ertvelde,Oost-Vlaanderen,51.1765,3.74609,https://untappd.akamaized.net/site/brewery_logos/brewery-7778_32356.jpeg,http://www.vansteenberge.com
Rodenbach Classic,5.2,30,Sour - Flanders Red Ale,"RODENBACH is the unique  original “Flanders Red Ale” recognised as a traditional local product Mixed main fermentation and maturation in oak casks “foeders” give it the same sweet-sour flavour and complex fruitiness as wine nnRODENBACH consists of 34 young beer and 14 beer matured two years in oak Its is highly refreshing and appetising the perfect apéritif or session ale! nSince 1821",https://untappd.akamaized.net/site/beer_logos/beer-_9198_sm_7e4e81f4e1198aa991fbab90204155.jpeg,Brouwerij Rodenbach,Micro Brewery,Roeselare,West-Vlaanderen,50.946,3.1381,https://untappd.akamaized.net/site/brewery_logos/brewery-291_86d0e.jpeg,http://www.rodenbach.be
Oarsman Ale,4,0,Pale Wheat Ale - American,"First brewed in 2008 at our original brewery in downtown Kalamazoo Oarsman Ale grew out of our desire to explore the tradition of session beers and to create a unique flavorful experience for everyone no matter what the occasionrnrnTart and refreshing this sessionable bright Wheat Ale exudes citrus and lemony aromas from Cascade hops and trades sour intensity for finesse A perfect companion for any occasion Oarsman Ale is a beer based in tradition but with that distinctive Bell’s twistrnrnA perfect beer to compliment any menu",https://untappd.akamaized.net/site/beer_logos/beer-6614_a15ae_sm.jpeg,Bell's Brewery,Regional Brewery,Comstock,MI,42.2843,-85.4538,https://untappd.akamaized.net/site/brewery_logos/brewery-2507_ad044.jpeg,http://www.bellsbeer.com/
Kirsch Gose,4.7,0,Sour - Gose,"Sour Cherry Bier A bold and bright step outside the norm this new twist on an old-world German brewing process excites your senses with the sharp and sweet burst of fresh cherries Effervescent and sublime this session ale has an enticing and satisfying cherry fruit character European tradition and American ingenuity come together in the truest sense as you Taste Victory in Kirsch Gose",https://untappd.akamaized.net/site/beer_logos/beer-972795_d9943_sm.jpeg,Victory Brewing Company,Regional Brewery,Downingtown,PA,40.0061,-75.6942,https://untappd.akamaized.net/site/brewery_logos/brewery-1326_6ca88.jpeg,http://victorybeer.com/
Bumbleberry Honey Blueberry Ale,5.3,13,Fruit Beer,"Brewed with fresh harvested spring honey stolen from some very angry bees we have the welts to prove it and infused with our own special painstakingly handpicked blueberry essence A light refreshing ale with a nice blueberry aroma crackery malt flavors with a hint of sweetness and a light tart blueberry finish Most Refreshing Beer in America 1st Place - Brewing News Global Warming Open",https://untappd.akamaized.net/site/beer_logos/beer-BumbleberryHoneyBlueberryAle_24300.jpeg,Fat Head's Brewery,Regional Brewery,North Olmsted,OH,41.4264,-81.8942,https://untappd.akamaized.net/site/brewery_logos/brewery-FatHeadsBrewery_2192.jpeg,http://fatheads.com/
Consecration,10,10,American Wild Ale,"Dark Ale aged in Cabernet Sauvignon barrels from local wineries It is aged for 4 to 8 months with black currants brettanomyces lactobacillus and pediococcus added to each barrel Rich flavors of chocolate truffle spice tobacco currants and a bit of Cabernet Very full-bodied sip slowly!",https://untappd.akamaized.net/site/beer_logos/beer-Consecration_6908.jpeg,Russian River Brewing Company,Regional Brewery,Santa Rosa,CA,38.4418,-122.712,https://untappd.akamaized.net/site/brewery_logos/brewery-russianRiver.jpg,http://www.russianriverbrewing.com/
La Folie (Lips of Faith),7,18,Sour - Flanders Oud Bruin,"La Folie Wood-Aged Biere is our original wood-conditioned beer resting in French Oak barrels between one and three years before being bottled Peter Bouckaert came to us from Rodenbach home of the fabled sour red Our La Folie emulates the spontaneous fermentation beers of Peter s beloved Flanders with sour apple notes a dry effervescence and earthy undertones nnNew in 2010 well do a single bottling of La Folie for the year Collect the 22oz unique to 2010 designed bottle and start a yearly wood-aged collection of goodness",https://untappd.akamaized.net/site/beer_logos/beer-newBelgiumLaFolie.jpg,New Belgium Brewing Company,Regional Brewery,Fort Collins,CO,40.5934,-105.067,https://untappd.akamaized.net/site/brewery_logos/brewery-905_2ddc7.jpeg,http://www.newbelgium.com
Tart 'N Juicy Sour IPA,4.5,60,Sour - Farmhouse IPA,"Weve combined the clean puckering tartness of kettle souring with an abundance of juicy citrus-driven hops to create a beer that’s the best of both worlds",https://untappd.akamaized.net/site/beer_logos/beer-1321135_0c9cc_sm.jpeg,Epic Brewing Co. (Utah, Colorado),Regional Brewery,Denver,CO,39.7633,-104.981,https://untappd.akamaized.net/site/brewery_logos/brewery-EpicBrewingCo_7216.jpeg,http://www.epicbrewing.com/
Wild Sour Series: Here Gose Nothin',5.2,12,Sour - Gose,"We threw caution to the wind with our interpretation of a Leipzig-style Gose featuring complex aromas and acidic flavors contributed by indigenous wild yeast and lactic fermentation Lemon lime and other citrus-like qualities are balanced by the spicy character of coriander and a mineral-mouthfeel from sea salt harvested on the shores of France resulting in a refreshing beer that was worth the risk ",https://untappd.akamaized.net/site/beer_logos/beer-563602_edbb4_sm.jpeg,DESTIHL Brewery,Micro Brewery,Normal,IL,40.5293,-88.9462,https://untappd.akamaized.net/site/brewery_logos/brewery-6597_350a8.jpeg,http://www.destihlbrewery.com/
Le Terroir (Lips of Faith),7.5,12,American Wild Ale,"Le Terroir is a french term meaning “of the earth” Used to reference the environmental conditions that affect the brew we like to think about the terroir of our foeders These wooden barrels age our sour beer in varying temperatures humidity and vibrations The terroir of New Belgium so to speak Add in another variable by dry-hopping with peachy mango-like Amarillo hops and we created a beer that changes every time we brew it",https://untappd.akamaized.net/site/beer_logos/beer-NewBelgiumLeTerrior.jpg,New Belgium Brewing Company,Regional Brewery,Fort Collins,CO,40.5934,-105.067,https://untappd.akamaized.net/site/brewery_logos/brewery-905_2ddc7.jpeg,http://www.newbelgium.com
Bel Air Sour,5.8,0,Sour - Ale,"Brooklyn Bel Air Sour is full of surprises Our sour ale starts up with bright notes of tropical fruit yet finishes crisp and gently tart Its a trip thats laid back breezy and completely refreshingrnrnMalts American 2-row Pale Wheat malt CarafoamrnAdditions Our proprietary Lactobacillus strainrnHops Simcoe AmarillornYeast Our House Ale YeastrnAlcohol by Volume 58rnOriginal Gravity 13° PlatornFood Pairings Sorbets fresh fruit grilled chicken seafood margherita pizzas and goat cheesernAvailability Year round you asked we listenedrnFormat 2412oz 3335ml bottles 1212oz 3335ml bottles and draft",https://untappd.akamaized.net/site/beer_logos/beer-1181009_57fa6_sm.jpeg,Brooklyn Brewery,Regional Brewery,Brooklyn,NY,40.7215,-73.9575,https://untappd.akamaized.net/site/brewery_logos/brewery-BrooklynBrewery_259.jpeg,http://brooklynbrewery.com
